"pidlink","w5_rt","w4_rt","w5_tp","w4_tp","w5_age","more_rt","less_rt","less_tp","more_tp","emp","unemp","ret","sing","marr","sep","gender","edu"
94050002,2,5,1,5,44,1,0,1,0,0,0,0,0,1,0,1,6
94050003,3,4,5,3,24,1,0,0,1,0,0,0,0,0,0,1,12
94060002,5,3,3,5,50,0,1,1,0,0,0,1,0,1,0,1,6
94060003,3,4,4,5,78,1,0,1,0,1,0,0,0,1,0,0,15
94070002,5,1,5,2,48,0,1,0,1,0,0,0,0,1,0,1,9
94090002,5,4,4,5,52,0,1,1,0,0,0,0,0,1,0,1,6
94100001,5,5,5,5,50,0,0,0,0,0,0,0,0,1,0,0,9
94100002,2,4,3,5,46,1,0,1,0,1,0,0,0,1,0,1,9
94100004,2,2,3,5,41,0,0,1,0,0,0,0,0,0,0,1,9
94110001,4,5,4,4,45,1,0,0,0,0,0,0,0,1,0,0,9
94110002,5,4,3,5,42,0,1,1,0,0,0,0,0,1,0,1,9
94120001,5,4,5,4,65,0,1,0,1,0,0,0,0,1,0,0,6
94120002,1,5,5,3,52,1,0,0,1,1,0,0,0,1,0,1,9
94120004,5,5,5,5,31,0,0,0,0,0,0,0,0,1,0,1,12
94120009,1,2,5,2,40,1,0,0,1,0,0,0,0,1,0,0,12
94130001,1,1,5,5,44,0,0,0,0,0,0,0,0,1,0,0,6
94130002,5,5,5,5,38,0,0,0,0,0,0,0,0,1,0,1,6
94140001,5,3,5,5,44,0,1,0,0,0,0,0,0,1,0,0,16
94150001,5,5,3,5,60,0,0,1,0,0,0,0,0,1,0,1,12
94150003,1,1,2,5,38,0,0,1,0,0,0,0,0,1,0,0,16
94153101,2,1,5,5,67,0,1,0,0,0,0,0,0,1,0,0,12
94190002,5,5,5,5,46,0,0,0,0,0,0,0,0,0,0,1,6
95050001,1,1,5,2,45,0,0,0,1,0,0,0,0,1,0,0,6
95050003,5,5,5,5,21,0,0,0,0,0,0,0,0,0,0,0,12
95050004,2,5,5,4,36,1,0,0,1,0,0,0,0,1,0,0,6
95100001,5,4,5,4,59,0,1,0,1,0,0,1,0,1,0,0,16
95140001,2,4,4,2,65,1,0,0,1,0,0,0,0,1,0,0,9
95140002,4,5,5,5,56,1,0,0,0,0,0,1,0,1,0,1,6
95140005,2,4,5,5,33,1,0,0,0,0,0,0,0,1,0,1,15
95140006,4,4,5,5,27,0,0,0,0,0,0,0,0,0,0,0,12
95140009,1,4,5,5,34,1,0,0,0,0,0,0,0,1,0,0,16
95160004,5,2,5,3,54,0,1,0,1,0,0,0,0,1,0,0,9
95160010,4,4,5,2,46,0,0,0,1,0,0,0,0,1,0,1,12
95170002,4,5,5,2,65,1,0,0,1,0,0,0,0,0,0,1,6
95170003,3,2,4,4,49,0,1,0,0,0,0,0,0,1,0,0,16
95190001,4,5,5,5,72,1,0,0,0,0,0,0,0,1,0,0,15
95190002,4,4,5,5,70,0,0,0,0,0,0,1,0,1,0,1,12
95190003,1,2,1,4,38,1,0,1,0,0,0,0,0,1,0,0,16
95194201,1,1,2,2,40,0,0,0,0,0,0,0,0,1,0,0,21
95410001,2,1,5,5,41,0,1,0,0,0,0,0,0,1,0,0,9
95440001,1,1,4,5,56,0,0,1,0,0,0,0,0,1,0,0,6
95440002,1,2,5,2,45,1,0,0,1,0,0,0,0,1,0,1,6
95450001,2,5,5,5,55,1,0,0,0,0,0,0,0,1,0,0,9
95450005,5,4,5,5,37,0,1,0,0,0,0,0,0,1,0,1,12
95453201,1,1,5,5,41,0,0,0,0,0,0,0,0,1,0,0,12
95470002,5,1,5,1,59,0,1,0,1,0,0,0,1,0,0,1,6
95470004,4,5,5,5,32,1,0,0,0,1,0,0,0,1,0,1,12
95473101,4,1,5,5,35,0,1,0,0,0,0,0,0,1,0,0,9
96010002,1,5,5,5,47,1,0,0,0,0,0,0,1,0,0,1,9
96010005,4,4,5,1,50,0,0,0,1,0,0,0,0,1,0,0,12
96010009,4,1,5,4,22,0,1,0,1,1,0,0,0,0,0,0,12
96010010,5,5,5,5,40,0,0,0,0,1,0,0,0,1,0,1,9
96014303,2,5,5,4,32,1,0,0,1,0,0,0,0,0,0,1,16
96020001,1,5,5,1,60,1,0,0,1,0,0,0,0,0,0,1,12
96020003,2,1,4,5,64,0,1,1,0,0,0,1,0,1,0,1,15
96020004,1,5,5,5,48,1,0,0,0,0,0,0,0,1,0,0,12
96024102,4,2,2,2,44,0,1,0,0,0,0,0,0,1,0,1,12
96040003,4,5,5,4,42,1,0,0,1,1,0,0,0,1,0,1,12
96050014,5,5,5,4,35,0,0,0,1,1,0,0,1,0,0,1,9
96140004,3,5,5,5,40,1,0,0,0,1,0,0,0,1,0,1,12
96150001,2,2,5,5,50,0,0,0,0,0,0,0,0,1,0,0,9
96150002,1,4,4,3,55,1,0,0,1,0,0,0,0,1,0,0,9
96180007,2,1,5,5,37,0,1,0,0,0,0,0,0,0,0,1,16
96190001,1,2,5,5,52,1,0,0,0,0,0,0,0,1,0,0,9
96190002,4,5,5,5,43,1,0,0,0,0,0,0,0,1,0,1,12
97040001,5,5,4,3,63,0,0,0,1,0,0,0,0,1,0,0,9
97040002,5,5,5,5,60,0,0,0,0,0,0,0,0,1,0,1,9
97040003,5,4,5,3,39,0,1,0,1,0,0,0,0,1,0,0,6
97040005,3,2,5,3,25,0,1,0,1,0,0,0,0,0,0,0,12
97080002,5,4,5,5,68,0,1,0,0,0,0,0,0,0,0,1,6
97080004,1,1,5,5,37,0,0,0,0,0,0,0,0,1,0,0,15
97080005,4,4,5,5,34,0,0,0,0,0,0,0,0,1,0,1,12
97110004,2,4,2,4,23,1,0,1,0,1,0,0,0,0,0,0,9
97120002,2,2,4,4,59,0,0,0,0,0,0,0,0,0,0,1,6
97170001,2,1,5,2,75,0,1,0,1,0,0,0,0,0,0,1,9
97170003,2,4,5,2,38,1,0,0,1,0,0,0,0,1,0,1,6
97180005,1,4,5,5,44,1,0,0,0,0,0,0,0,1,0,1,9
97180008,5,5,4,4,53,0,0,0,0,0,0,0,1,0,0,1,6
97200001,4,5,5,3,54,1,0,0,1,0,0,0,0,1,0,0,6
97200002,2,5,5,5,51,1,0,0,0,0,0,1,0,1,0,1,6
97200003,5,5,4,1,31,0,0,0,1,1,0,0,0,1,0,1,12
98020001,5,4,5,4,61,0,1,0,1,0,0,0,0,1,0,0,9
98020002,2,5,4,4,58,1,0,0,0,0,0,0,0,1,0,1,12
98020005,2,2,5,3,35,0,0,0,1,0,0,0,0,1,0,0,12
98050002,4,4,5,5,51,0,0,0,0,0,0,0,0,1,0,1,6
98070002,3,4,4,2,48,1,0,0,1,0,0,0,0,1,0,0,12
98070003,5,5,5,4,42,0,0,0,1,0,0,0,0,0,0,1,12
98070005,3,4,5,5,39,1,0,0,0,0,0,0,0,1,0,1,9
98070009,4,4,4,3,51,0,0,0,1,0,0,0,1,0,0,0,12
98070010,3,2,5,5,28,0,1,0,0,1,0,0,0,0,0,0,12
98070011,4,4,4,4,22,0,0,0,0,1,0,0,0,0,0,0,12
98090008,4,4,5,5,63,0,0,0,0,0,0,1,1,0,0,0,6
98110004,4,5,4,5,54,1,0,1,0,0,0,0,0,1,0,1,6
98170003,3,2,3,2,37,0,1,0,1,0,0,0,0,1,0,0,12
98180001,1,5,2,5,66,1,0,1,0,0,0,0,0,1,0,0,9
98180005,2,4,5,4,44,1,0,0,1,0,0,0,0,1,0,0,12
98183102,4,4,5,5,39,0,0,0,0,1,0,0,0,1,0,1,12
98200001,5,5,5,5,75,0,0,0,0,0,0,1,0,1,0,0,6
98200002,4,5,5,5,76,1,0,0,0,0,0,0,0,1,0,1,6
99010002,4,1,5,5,53,0,1,0,0,0,0,0,1,0,0,1,6
99010003,5,4,5,5,31,0,1,0,0,0,0,0,0,0,0,0,12
99010004,1,4,2,2,27,1,0,0,0,1,0,0,0,0,0,1,12
99010005,3,4,5,5,25,1,0,0,0,1,0,0,0,0,0,0,15
99020003,5,4,5,3,28,0,1,0,1,0,0,0,0,0,0,1,9
99040002,5,5,5,2,47,0,0,0,1,0,0,0,0,1,0,1,6
99040004,1,4,2,4,26,1,0,1,0,0,0,0,0,0,0,0,12
99060002,5,4,5,4,57,0,1,0,1,0,0,0,0,1,0,1,12
99060004,5,5,5,4,29,0,0,0,1,0,0,0,0,1,0,0,9
99070001,5,4,5,5,51,0,1,0,0,0,0,0,0,1,0,0,9
99070003,2,4,3,5,26,1,0,1,0,0,0,0,0,0,0,1,12
99080003,5,1,5,5,47,0,1,0,0,0,0,0,0,1,0,0,9
99080004,5,5,5,5,44,0,0,0,0,1,0,0,0,1,0,1,6
99080008,5,5,3,5,36,0,0,1,0,0,0,0,0,1,0,0,6
99080010,4,4,5,5,31,0,0,0,0,0,0,0,0,1,0,0,6
99080012,4,4,3,5,46,0,0,1,0,0,0,0,0,1,0,0,9
99080013,3,5,5,5,23,1,0,0,0,1,0,0,0,0,0,1,12
99081201,1,4,5,5,41,1,0,0,0,0,0,0,0,1,0,0,9
99084102,2,4,4,5,36,1,0,1,0,1,0,0,0,1,0,1,6
99084202,5,4,4,5,30,0,1,1,0,1,0,0,0,1,0,1,9
99090005,5,4,5,5,37,0,1,0,0,0,0,0,0,0,0,0,6
99110002,5,5,5,5,66,0,0,0,0,1,0,0,0,1,0,1,6
99110003,1,5,5,5,39,1,0,0,0,0,0,0,0,1,0,0,9
99110004,5,2,5,5,36,0,1,0,0,0,0,0,0,1,0,0,6
99110005,2,5,4,5,33,1,0,1,0,0,0,0,0,0,0,0,12
99110013,4,4,4,4,26,0,0,0,0,1,0,0,0,0,0,0,9
99140001,3,1,4,5,42,0,1,1,0,0,0,0,0,1,0,0,6
99140002,5,4,5,5,42,0,1,0,0,0,0,0,0,1,0,1,6
99140003,2,3,5,5,23,1,0,0,0,1,0,0,0,0,0,1,12
99140005,5,5,2,2,32,0,0,0,0,1,0,0,0,1,0,1,6
99140006,2,5,5,5,38,1,0,0,0,0,0,0,0,1,0,0,6
99150004,4,5,4,5,34,1,0,1,0,0,0,0,0,0,0,0,9
99150006,2,5,4,5,40,1,0,1,0,0,0,0,0,1,0,0,6
99160004,1,3,2,2,34,1,0,0,0,0,0,0,0,1,0,1,6
99163101,5,2,5,5,39,0,1,0,0,0,0,0,0,1,0,0,6
99164201,5,5,5,5,33,0,0,0,0,0,0,0,0,1,0,0,6
99170002,5,4,5,5,55,0,1,0,0,0,0,0,0,0,0,1,6
99170003,4,5,3,2,34,1,0,0,1,0,0,0,0,0,0,0,9
99170004,5,4,1,2,31,0,1,1,0,0,0,0,0,0,0,0,9
99190001,3,4,5,5,53,1,0,0,0,1,0,0,0,1,0,0,6
99190002,5,5,4,1,48,0,0,0,1,0,0,0,0,1,0,1,6
99190003,4,5,4,5,31,1,0,1,0,1,0,0,0,0,0,0,9
99190004,3,4,5,4,27,1,0,0,1,0,0,0,0,0,0,0,9
100010001,3,5,4,4,52,1,0,0,0,0,0,0,0,1,0,0,6
100020001,3,4,2,2,47,1,0,0,0,0,0,0,0,1,0,0,6
100020002,1,4,2,3,40,1,0,1,0,1,0,0,0,1,0,1,9
100030001,4,4,4,4,55,0,0,0,0,0,0,0,0,1,0,0,12
100030002,3,4,5,4,44,1,0,0,1,0,0,0,0,1,0,1,9
100030003,3,4,3,4,26,1,0,1,0,0,0,0,0,0,0,1,12
100030004,3,4,4,4,24,1,0,0,0,0,0,0,0,0,0,1,12
100040004,2,4,4,4,31,1,0,0,0,1,0,0,0,1,0,1,6
100043101,2,1,5,5,37,0,1,0,0,0,0,0,0,1,0,0,6
100060002,1,4,5,2,47,1,0,0,1,0,0,0,0,1,0,0,12
100060004,2,3,5,4,44,1,0,0,1,0,0,0,0,1,0,0,6
100060005,1,4,4,2,43,1,0,0,1,0,0,0,0,1,0,1,15
100070001,5,4,5,3,55,0,1,0,1,0,0,0,0,1,0,0,6
100070002,4,4,5,5,49,0,0,0,0,1,0,0,0,1,0,1,6
100070004,5,4,3,5,23,0,1,1,0,0,0,0,0,0,0,0,12
100070010,5,5,5,4,36,0,0,0,1,0,0,0,0,1,0,0,12
100080003,3,4,2,5,40,1,0,1,0,1,0,0,0,1,0,0,6
100080005,1,3,4,5,37,1,0,1,0,0,0,0,0,1,0,0,6
100080006,1,2,2,5,35,1,0,1,0,0,0,0,0,1,0,1,6
100080007,4,3,5,2,26,0,1,0,1,0,0,0,0,0,0,0,12
100083101,1,4,5,5,43,1,0,0,0,0,0,0,0,1,0,0,12
100083201,3,2,5,5,33,0,1,0,0,0,0,0,0,1,0,0,6
100084102,1,5,5,5,34,1,0,0,0,1,0,0,0,1,0,1,9
100090004,5,2,5,5,36,0,1,0,0,0,0,0,0,1,0,0,9
100090006,5,5,5,5,27,0,0,0,0,0,0,0,0,1,0,0,9
100093104,5,5,5,5,30,0,0,0,0,0,0,0,0,1,0,1,6
100120001,2,4,5,4,48,1,0,0,1,0,0,0,0,1,0,0,15
100130002,3,5,5,5,55,1,0,0,0,0,0,1,1,0,0,1,6
100150001,5,3,5,5,56,0,1,0,0,0,0,0,0,1,0,0,6
100150002,4,4,5,5,50,0,0,0,0,1,0,0,0,1,0,1,6
100150003,1,4,5,4,32,1,0,0,1,0,0,0,0,0,0,1,12
100150004,3,5,4,5,28,1,0,1,0,1,0,0,0,0,0,0,12
100150005,2,5,3,4,23,1,0,1,0,0,0,0,0,0,0,0,9
100170003,1,4,5,4,36,1,0,0,1,0,0,0,0,1,0,0,12
100170004,5,4,5,5,34,0,1,0,0,1,0,0,0,1,0,0,12
100170005,4,2,4,5,33,0,1,1,0,0,0,0,0,1,0,1,12
100170006,2,4,5,5,33,1,0,0,0,0,0,0,0,1,0,0,12
100173104,1,1,4,5,35,0,0,1,0,0,0,0,0,1,0,1,6
100180002,1,5,5,5,45,1,0,0,0,0,0,0,0,0,0,0,12
100200001,1,5,1,5,76,1,0,1,0,0,0,1,0,1,0,0,6
100200003,4,5,5,5,37,1,0,0,0,1,0,0,0,1,0,1,6
100440001,1,5,5,5,71,1,0,0,0,0,0,0,0,1,0,0,6
100440002,3,5,5,5,70,1,0,0,0,0,1,0,0,1,0,1,6
100440003,4,4,5,1,37,0,0,0,1,0,0,0,0,1,0,0,6
100440006,5,5,4,5,25,0,0,1,0,0,0,0,0,0,0,0,9
101010002,3,2,3,5,59,0,1,1,0,1,0,0,0,0,0,1,9
101040001,5,4,5,2,65,0,1,0,1,0,0,0,0,1,0,0,6
101040002,5,4,4,5,61,0,1,1,0,0,0,1,0,1,0,1,6
101040003,1,4,2,4,28,1,0,1,0,1,0,0,0,0,0,0,12
101040004,4,4,5,4,26,0,0,0,1,0,0,0,0,0,0,1,12
101050001,1,4,4,5,51,1,0,1,0,0,0,0,0,1,0,0,6
101050002,3,5,4,5,53,1,0,1,0,0,0,1,0,1,0,1,6
101050003,4,4,4,2,30,0,0,0,1,0,0,0,0,0,0,0,12
101070005,4,5,5,3,33,1,0,0,1,0,0,0,0,1,0,0,12
101070007,1,5,5,5,30,1,0,0,0,1,0,0,0,1,0,1,12
101080002,1,4,5,2,65,1,0,0,1,0,0,0,1,0,0,1,6
101100002,5,4,5,5,71,0,1,0,0,0,1,0,0,0,0,1,6
101120001,4,4,5,5,51,0,0,0,0,0,0,0,0,1,0,0,12
101130001,4,4,3,5,63,0,0,1,0,0,0,0,0,1,0,0,6
101130002,5,5,3,5,71,0,0,1,0,0,0,0,0,1,0,1,6
101130003,4,2,4,5,49,0,1,1,0,0,0,0,0,1,0,1,9
101130004,5,5,5,5,40,0,0,0,0,1,0,0,0,1,0,1,6
101130005,5,4,5,1,39,0,1,0,1,0,0,0,0,1,0,0,6
101130006,5,1,5,5,38,0,1,0,0,0,0,0,1,0,0,0,9
101130007,4,5,5,5,34,1,0,0,0,0,0,0,0,0,1,0,12
101130008,4,4,5,4,30,0,0,0,1,0,0,0,0,1,0,0,9
101130009,4,4,4,4,25,0,0,0,0,0,0,0,0,0,0,1,16
101130014,1,4,4,3,40,1,0,0,1,0,0,0,0,1,0,0,12
101153102,5,4,4,5,45,0,1,1,0,0,0,0,0,1,0,0,12
101160002,5,4,3,5,42,0,1,1,0,0,0,0,1,0,0,1,6
102010003,4,5,5,5,28,1,0,0,0,0,0,0,0,1,0,1,6
102020001,5,1,5,4,59,0,1,0,1,0,0,0,0,1,0,0,6
102020002,2,3,4,2,56,1,0,0,1,1,0,0,0,1,0,1,9
102020003,3,1,3,2,40,0,1,0,1,0,0,0,0,1,0,0,12
102020005,5,5,2,5,33,0,0,1,0,0,0,0,0,1,0,1,12
102020006,1,5,5,5,31,1,0,0,0,0,0,0,0,0,0,0,16
102020007,2,4,5,1,40,1,0,0,1,0,0,0,0,1,0,1,9
102030003,4,4,5,5,39,0,0,0,0,0,0,0,0,1,0,0,12
102030004,4,5,5,1,31,1,0,0,1,0,0,0,0,1,0,0,9
102034202,4,4,4,5,30,0,0,1,0,1,0,0,0,1,0,1,9
102060002,5,1,5,4,51,0,1,0,1,0,0,0,1,0,0,1,12
102060003,1,4,4,5,31,1,0,1,0,0,0,0,0,0,0,0,12
102060004,5,5,5,5,27,0,0,0,0,0,0,0,0,0,0,1,12
102070001,5,4,5,5,45,0,1,0,0,0,0,0,0,1,0,0,6
102070002,3,4,2,2,41,1,0,0,0,0,0,0,0,1,0,1,6
102070003,3,5,1,3,22,1,0,1,0,1,0,0,0,0,0,0,12
102080003,1,5,5,5,40,1,0,0,0,0,0,0,0,1,0,1,9
102080005,2,1,5,5,43,0,1,0,0,0,0,0,0,1,0,0,12
102080012,1,3,4,4,32,1,0,0,0,0,0,0,0,1,0,0,9
102090004,4,1,2,4,48,0,1,1,0,0,0,0,0,1,0,0,12
102100004,4,5,3,5,37,1,0,1,0,0,0,0,0,1,0,1,6
102100005,4,4,5,5,37,0,0,0,0,0,0,0,0,1,0,1,6
102103102,5,4,5,4,42,0,1,0,1,0,0,0,0,1,0,0,6
102110001,5,1,5,5,78,0,1,0,0,0,0,0,0,0,0,0,6
102110008,4,5,5,5,30,1,0,0,0,1,0,0,0,1,0,1,12
102110010,5,2,2,4,54,0,1,1,0,0,0,0,0,1,0,0,6
102110013,4,5,2,5,31,1,0,1,0,0,0,0,0,1,0,1,9
102110018,1,5,5,5,34,1,0,0,0,0,0,0,0,1,0,0,9
102114201,5,4,5,4,32,0,1,0,1,0,0,0,0,1,0,0,12
102114301,3,5,5,5,32,1,0,0,0,0,0,0,0,1,0,0,12
102120005,5,3,5,5,29,0,1,0,0,0,0,0,0,1,0,1,12
102120008,4,4,5,5,34,0,0,0,0,0,0,0,0,1,0,0,12
102130001,2,5,5,4,57,1,0,0,1,0,0,1,0,1,0,0,12
102130002,4,5,5,4,58,1,0,0,1,0,0,1,0,1,0,1,12
102140002,5,1,5,2,62,0,1,0,1,0,0,0,0,1,0,0,6
102150001,5,4,5,2,46,0,1,0,1,0,0,0,0,1,0,0,9
102150002,1,2,4,2,46,1,0,0,1,1,0,0,0,1,0,1,9
102150003,3,4,2,4,22,1,0,1,0,1,0,0,0,0,0,1,12
102160002,1,5,4,4,55,1,0,0,0,0,0,1,1,0,0,1,9
102160005,3,5,2,5,30,1,0,1,0,0,0,0,0,1,0,0,12
102170004,5,4,5,5,31,0,1,0,0,0,0,0,0,0,0,1,9
102170005,4,4,5,5,29,0,0,0,0,1,0,0,0,0,0,0,12
102170006,5,5,5,5,26,0,0,0,0,1,0,0,0,0,0,0,12
102170007,3,5,5,5,24,1,0,0,0,1,0,0,0,0,0,1,9
102180007,5,5,5,5,49,0,0,0,0,1,0,0,0,0,0,1,6
102200002,3,5,5,2,52,1,0,0,1,0,0,1,0,1,0,1,6
102200003,1,3,4,1,33,1,0,0,1,0,0,0,0,1,0,1,12
102200004,5,4,5,2,31,0,1,0,1,0,0,0,0,1,0,0,9
102200005,3,4,2,3,25,1,0,1,0,0,0,0,0,0,0,1,12
103030002,4,4,2,4,60,0,0,1,0,0,0,0,0,1,0,1,16
103160001,5,5,5,5,75,0,0,0,0,0,0,0,0,1,0,0,12
103160002,0,5,0,5,65,1,0,1,0,0,0,1,0,1,0,1,12
104010001,4,1,5,5,56,0,1,0,0,0,0,0,0,1,0,0,12
104010002,5,1,3,4,52,0,1,1,0,0,0,0,0,1,0,1,12
104010003,2,1,5,5,30,0,1,0,0,0,0,0,0,0,0,0,16
104030003,1,4,5,2,30,1,0,0,1,0,0,0,0,0,0,1,16
104030004,1,1,5,5,29,0,0,0,0,0,0,0,0,0,0,0,12
104030005,1,1,4,5,27,0,0,1,0,0,0,0,0,0,0,0,12
104080003,4,5,5,5,52,1,0,0,0,0,0,0,0,0,1,0,12
104080005,5,4,4,5,24,0,1,1,0,0,0,0,0,0,1,1,12
104080008,1,1,5,5,47,0,0,0,0,0,0,0,0,1,0,0,12
104080009,4,2,5,5,49,0,1,0,0,1,0,0,0,1,0,1,12
104090004,5,4,5,5,33,0,1,0,0,1,0,0,0,1,0,1,9
104094201,2,4,5,5,35,1,0,0,0,0,0,0,0,1,0,0,12
104100002,5,5,5,5,55,0,0,0,0,0,0,1,0,0,0,1,6
104100003,1,1,2,1,36,0,0,0,1,0,0,0,0,0,0,0,12
104100004,3,4,5,2,34,1,0,0,1,0,0,0,0,0,0,0,12
104120001,5,5,5,5,77,0,0,0,0,0,1,0,0,1,0,0,6
104124102,1,4,5,4,44,1,0,0,1,1,0,0,0,1,0,1,12
104140003,5,5,2,5,52,0,0,1,0,0,0,0,0,1,0,0,15
104140004,5,4,3,5,45,0,1,1,0,0,0,0,0,1,0,0,12
104140007,4,3,3,2,37,0,1,0,1,0,0,0,0,1,0,1,12
104140008,5,5,5,5,42,0,0,0,0,0,0,0,0,1,0,1,9
104150002,5,5,5,5,57,0,0,0,0,0,0,1,1,0,0,1,6
104150004,1,4,5,5,36,1,0,0,0,0,0,0,0,0,0,1,15
104154201,3,1,2,3,40,0,1,1,0,0,0,0,0,1,0,0,12
104180001,5,4,5,5,69,0,1,0,0,0,0,0,0,0,0,0,6
104180002,1,4,2,2,42,1,0,0,0,0,0,0,0,1,0,0,12
104180003,3,4,2,2,39,1,0,0,0,0,0,0,0,1,0,1,12
104180004,3,4,4,5,38,1,0,1,0,0,0,0,0,1,0,1,12
104180005,4,4,2,2,36,0,0,0,0,1,0,0,0,1,0,1,12
104180008,1,4,4,4,28,1,0,0,0,0,0,0,0,0,0,0,15
104180009,5,4,1,4,24,0,1,1,0,0,0,0,0,0,0,1,12
104180010,3,2,5,1,46,0,1,0,1,0,0,0,0,1,0,0,9
104180012,2,4,5,5,38,1,0,0,0,0,0,0,0,1,0,0,12
104184201,3,4,3,4,41,1,0,1,0,0,0,0,0,1,0,0,12
104190001,1,5,5,5,48,1,0,0,0,0,0,0,0,1,0,0,6
104190002,5,4,5,4,41,0,1,0,1,0,0,0,0,1,0,1,6
104200001,5,1,4,5,66,0,1,1,0,0,0,0,0,1,0,0,6
104200003,4,4,3,3,27,0,0,0,0,1,0,0,0,0,0,0,6
105020003,2,2,5,5,41,0,0,0,0,1,0,0,0,1,0,1,15
105020004,3,3,4,4,38,0,0,0,0,0,0,0,0,0,0,0,12
105020008,1,5,1,4,22,1,0,1,0,1,0,0,0,0,1,1,12
105024201,3,4,5,5,43,1,0,0,0,0,0,0,0,1,0,0,9
105030002,2,2,2,3,40,0,0,1,0,1,0,0,0,1,0,1,9
105080002,1,5,5,1,66,1,0,0,1,0,1,0,1,0,0,1,9
105080003,5,1,5,4,38,0,1,0,1,0,0,0,0,1,0,0,16
105080007,4,5,5,3,30,1,0,0,1,0,0,0,0,0,0,0,16
105090001,5,5,5,5,77,0,0,0,0,0,0,1,0,1,0,0,9
105090002,4,5,5,5,59,1,0,0,0,0,0,1,0,1,0,1,6
105090005,4,5,4,5,28,1,0,1,0,0,0,0,0,0,0,1,16
105100003,3,2,4,5,48,0,1,1,0,0,0,0,0,1,0,0,16
105100004,1,5,2,4,45,1,0,1,0,0,0,0,0,1,0,1,12
105110001,4,4,4,2,62,0,0,0,1,0,0,0,0,1,0,0,9
105110003,2,4,2,1,26,1,0,0,1,0,0,0,0,0,0,0,16
105120001,2,5,5,5,62,1,0,0,0,0,0,0,0,1,0,0,12
105120002,5,3,5,5,56,0,1,0,0,0,0,1,0,1,0,1,12
105124101,5,1,5,5,42,0,1,0,0,0,0,0,0,1,0,0,12
105150004,4,3,5,5,36,0,1,0,0,0,0,0,0,0,0,0,9
105150005,4,5,5,5,34,1,0,0,0,0,0,0,0,0,0,0,12
105180002,4,5,5,4,52,1,0,0,1,0,0,1,1,0,0,1,6
105180003,1,5,5,5,32,1,0,0,0,0,0,0,0,1,0,1,12
105190004,3,5,3,4,32,1,0,1,0,0,0,0,0,1,0,0,9
105410001,1,1,5,5,56,0,0,0,0,0,0,0,0,1,0,0,12
105410002,4,1,4,1,52,0,1,0,1,0,0,1,0,1,0,1,12
105410003,3,2,2,4,25,0,1,1,0,1,0,0,0,0,0,0,12
106010007,1,4,5,5,55,1,0,0,0,0,0,0,0,1,0,0,9
106010009,1,5,4,5,41,1,0,1,0,0,0,0,0,1,0,1,9
106013102,1,5,5,4,51,1,0,0,1,0,1,0,0,1,0,1,12
106070001,5,4,5,4,61,0,1,0,1,0,0,0,0,1,0,0,6
106070002,5,4,4,4,54,0,1,0,0,0,0,0,0,1,0,1,6
106070005,2,4,5,4,32,1,0,0,1,1,0,0,0,1,0,1,12
106070006,1,4,2,2,26,1,0,0,0,1,0,0,0,0,0,0,12
106074301,5,4,5,5,31,0,1,0,0,0,0,0,0,1,0,0,12
106080001,1,4,5,5,54,1,0,0,0,0,0,0,0,1,0,0,6
106080002,2,5,5,4,45,1,0,0,1,0,0,0,0,1,0,1,6
106080004,1,2,4,5,25,1,0,1,0,0,0,0,0,0,0,0,16
106100003,5,5,5,5,43,0,0,0,0,0,0,0,0,1,0,1,16
106100005,5,4,3,3,40,0,1,0,0,0,0,0,0,1,0,0,9
106100006,4,2,5,5,35,0,1,0,0,0,0,0,0,1,0,0,12
106100007,5,4,5,4,32,0,1,0,1,0,0,0,0,1,0,1,9
106100008,5,1,5,4,28,0,1,0,1,0,0,0,0,0,0,0,12
106100009,5,1,1,1,27,0,1,0,0,0,0,0,0,0,0,0,12
106100010,1,5,5,4,26,1,0,0,1,0,0,0,0,0,0,0,12
106104101,3,4,5,5,33,1,0,0,0,0,0,0,0,1,0,0,9
106104401,4,5,5,5,34,1,0,0,0,0,0,0,0,1,0,0,12
106120002,5,5,4,3,40,0,0,0,1,1,0,0,0,1,0,1,6
106120003,5,5,5,5,47,0,0,0,0,0,0,0,0,1,0,0,6
106120006,5,1,5,5,39,0,1,0,0,1,0,0,1,0,0,1,12
106130004,4,4,5,4,37,0,0,0,1,0,0,0,0,1,0,0,12
106150007,5,5,5,5,32,0,0,0,0,0,0,0,0,1,0,0,12
106150009,4,5,5,5,28,1,0,0,0,1,0,0,0,0,0,0,16
106150011,5,4,2,2,24,0,1,0,0,1,0,0,0,0,0,1,12
106150015,2,5,5,5,42,1,0,0,0,0,0,0,0,1,0,0,12
106154102,5,5,5,5,30,0,0,0,0,0,0,0,0,1,0,1,9
106160001,5,1,5,4,59,0,1,0,1,0,0,0,0,1,0,0,12
106410002,2,4,5,5,46,1,0,0,0,1,0,0,0,1,0,1,6
107010008,3,5,1,5,27,1,0,1,0,1,0,0,0,0,0,0,9
107060001,5,5,2,5,54,0,0,1,0,0,0,0,0,1,0,0,6
107060003,5,5,5,5,32,0,0,0,0,0,0,0,0,1,0,1,9
107063201,1,5,5,5,41,1,0,0,0,0,0,0,0,1,0,0,6
107070003,5,4,5,4,41,0,1,0,1,0,0,0,0,1,0,0,6
107070004,5,1,5,4,32,0,1,0,1,0,0,0,0,0,0,0,9
107080002,5,5,5,5,46,0,0,0,0,1,0,0,0,1,0,1,6
